2111,773.8171,16958,1.4, 210 ,0.1,0.0456,,,,,,,,,
2112,773.8818,21258,1.5, 217 ,0.1,0.0364,,,,,,,,,
2113,773.973,18152,2.1, 306 ,0.1,0.0426,,,,,,,,,
2114,774.0103,22559,1.5, 219 ,0.1,0.0343,,,,,,,,,
2115,774.1297,12624,2.4, 352 ,0.2,0.0613,,,,,,,,,
2116,774.4973,24270,1.6, 235 ,0.1,0.0319,,,,,,,,,
2117,774.6016,70508,2.3, 346 ,0.2,0.011,,,,,,,,,
2118,774.6157,15668,2.3, 339 ,0.2,0.0494,,,,,,,,,
2119,774.927,23629,2.1, 312 ,0.2,0.0328,,,,,,,,,
2120,774.9471,23508,1.8, 268 ,0.1,0.033,,,,,,,,,
2121,774.9742,32481,1.7, 247 ,0.1,0.0239,,,,,,,,,
2122,774.9945,70526,1.5, 228 ,0.1,0.011,,,,,,,,,
2123,775.0036,33420,2, 300 ,0.1,0.0232,,,,,,,,,
2124,775.5113,12215,1.5, 229 ,0.1,0.0635,,,,,,,,,
2125,775.5693,15535,1.9, 278 ,0.1,0.0499,,,,,,,,,
2126,775.615,16672,2.1, 317 ,0.2,0.0465,,,,,,,,,
2127,775.9832,24766,2.1, 305 ,0.1,0.0313,,,,,,,,,
2128,776.5224,14368,1.5, 220 ,0.1,0.054,,,,,,,,,
2129,776.5811,14459,1.6, 236 ,0.1,0.0537,,,,,,,,,
2130,776.6446,16587,2.2, 326 ,0.2,0.0468,,,,,,,,,
2131,777.533,16610,1.5, 227 ,0.1,0.0468,,,,,,,,,
2132,778.4964,18961,1.7, 244 ,0.1,0.0411,,,,,,,,,
2133,778.6698,11233,2.1, 316 ,0.2,0.0693,,,,,,,,,
2134,778.9718,18633,1.6, 229 ,0.1,0.0418,,,,,,,,,
2135,779.4415,17219,1.5, 219 ,0.1,0.0453,,,,,,,,,
2136,779.5158,21059,1.7, 257 ,0.1,0.037,,,,,,,,,
2137,779.6463,16188,1.4, 211 ,0.1,0.0482,,,,,,,,,
2138,779.9914,14106,1.7, 246 ,0.1,0.0553,,,,,,,,,
2139,780.424,26460,1.5, 222 ,0.1,0.0295,,,,,,,,,
2140,780.5158,17457,1.5, 227 ,0.1,0.0447,,,,,,,,,
2141,780.5378,37398,1.4, 212 ,0.1,0.0209,,,,,,,,,
2142,780.6308,11452,1.9, 287 ,0.1,0.0682,,,,,,,,,
2143,780.7005,10811,2, 292 ,0.1,0.0722,,,,,,,,,
2144,780.977,15466,1.4, 207 ,0.1,0.0505,,,,,,,,,
2145,781.5095,28981,2, 301 ,0.1,0.027,,,,,,,,,
2146,781.6345,21791,1.6, 230 ,0.1,0.0359,,,,,,,,,
2147,781.9569,19003,1.5, 217 ,0.1,0.0411,,,,,,,,,
2148,782.014,47229,1.6, 241 ,0.1,0.0166,,,,,,,,,
2149,782.5204,18481,1.9, 276 ,0.1,0.0423,,,,,,,,,
2150,782.6209,23364,2.7, 393 ,0.2,0.0335,,,,,,,,,
2151,783.5192,21096,1.5, 217 ,0.1,0.0371,,,,,,,,,
2152,783.6387,10559,3.2, 468 ,0.2,0.0742,,,,,,,,,
2153,783.9388,15922,1.5, 226 ,0.1,0.0492,,,,,,,,,
2154,783.9801,31674,1.6, 230 ,0.1,0.0248,,,,,,,,,
2155,784.4843,14734,1.5, 221 ,0.1,0.0532,,,,,,,,,
2156,784.6412,9985,4, 589 ,0.3,0.0786,,,,,,,,,
2157,784.9534,17762,2.1, 315 ,0.2,0.0442,,,,,,,,,
2158,784.9763,14195,1.7, 256 ,0.1,0.0553,,,,,,,,,
2159,785.658,11325,5.4, 789 ,0.4,0.0694,,,,,,,,,
2160,785.9851,15579,1.8, 269 ,0.1,0.0505,,,,,,,,,
2161,786.6466,17315,3.7, 551 ,0.3,0.0454,,,,,,,,,
2162,786.9752,13266,2.7, 398 ,0.2,0.0593,,,,,,,,,
2163,787.6629,11984,4.2, 614 ,0.3,0.0657,,,,,,,,,
2164,787.9782,23704,2.6, 385 ,0.2,0.0332,,,,,,,,,
2165,788.0931,10904,1.9, 284 ,0.1,0.0723,,,,,,,,,
2166,788.632,7998,2.4, 357 ,0.2,0.0986,,,,,,,,,
2167,788.9785,13727,4.1, 606 ,0.3,0.0575,,,,,,,,,
2168,789.0948,27152,1.4, 213 ,0.1,0.0291,,,,,,,,,
2169,789.4188,39897,1.5, 214 ,0.1,0.0198,,,,,,,,,
2170,789.4881,29105,1.5, 218 ,0.1,0.0271,,,,,,,,,
2171,789.4956,60009,1.7, 245 ,0.1,0.0132,,,,,,,,,
2172,789.52,90992,1.8, 269 ,0.1,0.0087,,,,,,,,,
2173,789.5376,10867,1.5, 226 ,0.1,0.0727,,,,,,,,,
2174,789.6349,9846,2.8, 413 ,0.2,0.0802,,,,,,,,,
2175,789.9886,16802,4.8, 710 ,0.3,0.047,,,,,,,,,
2176,790.1006,11455,5.4, 792 ,0.4,0.069,,,,,,,,,
2177,790.495,20137,1.5, 214 ,0.1,0.0393,,,,,,,,,
2178,790.633,11555,2.1, 304 ,0.1,0.0684,,,,,,,,,
2179,790.983,9483,3.1, 451 ,0.2,0.0834,,,,,,,,,
2180,791.1074,10016,2.2, 320 ,0.2,0.079,,,,,,,,,
2181,791.6565,24082,1.5, 216 ,0.1,0.0329,,,,,,,,,
2182,791.9926,15622,2.7, 390 ,0.2,0.0507,,,,,,,,,
2183,792.5682,20146,1.6, 237 ,0.1,0.0393,,,,,,,,,
2184,792.6754,8539,2, 295 ,0.1,0.0928,,,,,,,,,
2185,792.9664,19813,1.5, 222 ,0.1,0.04,,,,,,,,,
2186,793.005,24535,2.2, 316 ,0.2,0.0323,,,,,,,,,
2187,793.5415,23555,1.6, 238 ,0.1,0.0337,,,,,,,,,
2188,793.6529,13646,1.4, 210 ,0.1,0.0582,,,,,,,,,
2189,794.6239,17670,1.9, 284 ,0.1,0.045,,,,,,,,,
2190,794.644,29957,2, 296 ,0.1,0.0265,,,,,,,,,
2191,794.6597,90259,1.7, 247 ,0.1,0.0088,,,,,,,,,
2192,794.717,10482,2.5, 362 ,0.2,0.0758,,,,,,,,,
2193,794.9989,15663,1.7, 244 ,0.1,0.0508,,,,,,,,,
2194,795.5435,11387,2.4, 358 ,0.2,0.0699,,,,,,,,,
2195,795.6388,15556,2.2, 329 ,0.2,0.0511,,,,,,,,,
2196,795.9704,14892,1.6, 230 ,0.1,0.0534,,,,,,,,,
2197,796.018,17970,1.5, 224 ,0.1,0.0443,,,,,,,,,
2198,796.4272,49642,1.5, 224 ,0.1,0.016,,,,,,,,,
2199,796.5419,18529,2.1, 308 ,0.2,0.043,,,,,,,,,
2200,796.6372,14090,3.4, 499 ,0.2,0.0565,,,,,,,,,
2201,797.5236,15454,1.6, 239 ,0.1,0.0516,,,,,,,,,
2202,797.6593,12305,5.7, 839 ,0.4,0.0648,,,,,,,,,
2203,798.6634,14239,5.2, 756 ,0.4,0.0561,,,,,,,,,
2204,798.9815,10310,1.4, 205 ,0.1,0.0775,,,,,,,,,
2205,799.4483,54009,1.6, 235 ,0.1,0.0148,,,,,,,,,
2206,799.4955,143261,1.4, 207 ,0.1,0.0056,,,,,,,,,
2207,799.5211,16630,1.8, 267 ,0.1,0.0481,,,,,,,,,
2208,799.6724,9955,7.5," 1,096 ",0.5,0.0803,,,,,,,,,
2209,799.9774,15853,1.7, 254 ,0.1,0.0505,,,,,,,,,
2210,800.0238,18989,1.5, 217 ,0.1,0.0421,,,,,,,,,
2211,800.4951,19796,1.8, 258 ,0.1,0.0404,,,,,,,,,
2212,800.6731,16484,4.9, 723 ,0.4,0.0486,,,,,,,,,
2213,801.4815,18080,1.5, 214 ,0.1,0.0443,,,,,,,,,
2214,801.6731,11619,5, 725 ,0.4,0.069,,,,,,,,,
2215,802.6692,12942,3.7, 540 ,0.3,0.062,,,,,,,,,
2216,803.0106,17325,1.6, 232 ,0.1,0.0464,,,,,,,,,
2217,803.5354,19310,1.5, 222 ,0.1,0.0416,,,,,,,,,
2218,803.6481,13758,2.8, 415 ,0.2,0.0584,,,,,,,,,
2219,804.0119,20135,1.5, 224 ,0.1,0.0399,,,,,,,,,
2220,804.574,9423,1.7, 241 ,0.1,0.0854,,,,,,,,,
2221,804.6515,13818,2.3, 339 ,0.2,0.0582,,,,,,,,,
2222,804.8941,21413,1.6, 228 ,0.1,0.0376,,,,,,,,,
2223,804.9689,16203,1.9, 281 ,0.1,0.0497,,,,,,,,,
2224,805.0085,16912,1.8, 260 ,0.1,0.0476,,,,,,,,,
2225,805.5745,36254,1.5, 219 ,0.1,0.0222,,,,,,,,,
2226,805.6465,15979,1.5, 215 ,0.1,0.0504,,,,,,,,,
2227,805.8786,18101,2, 291 ,0.1,0.0445,,,,,,,,,
2228,806.5028,10485,1.4, 211 ,0.1,0.0769,,,,,,,,,
2229,806.6996,14390,2, 294 ,0.1,0.0561,,,,,,,,,
2230,806.8893,12019,3.4, 498 ,0.2,0.0671,,,,,,,,,
2231,806.982,16023,2.1, 312 ,0.2,0.0504,,,,,,,,,
2232,807.4873,15858,1.5, 225 ,0.1,0.0509,,,,,,,,,
2233,807.5128,71989,1.5, 213 ,0.1,0.0112,,,,,,,,,
2234,807.5362,36491,1.5, 224 ,0.1,0.0221,,,,,,,,,
2235,807.7077,20070,1.6, 238 ,0.1,0.0402,,,,,,,,,
2236,807.879,12019,1.8, 257 ,0.1,0.0672,,,,,,,,,
2237,807.9976,16845,2.7, 397 ,0.2,0.048,,,,,,,,,
2238,808.6798,12744,2.3, 331 ,0.2,0.0635,,,,,,,,,
2239,808.7349,11648,3.2, 460 ,0.2,0.0694,,,,,,,,,
2240,808.8813,12810,2.3, 328 ,0.2,0.0631,,,,,,,,,
2241,808.9656,10464,2, 298 ,0.1,0.0773,,,,,,,,,
2242,809.5229,12236,1.4, 206 ,0.1,0.0662,,,,,,,,,
2243,809.5771,22857,1.7, 247 ,0.1,0.0354,,,,,,,,,
2244,809.6643,12932,2.6, 378 ,0.2,0.0626,,,,,,,,,
2245,809.7438,12015,1.9, 269 ,0.1,0.0674,,,,,,,,,
2246,809.8939,18910,1.9, 277 ,0.1,0.0428,,,,,,,,,
2247,809.9848,13126,1.8, 262 ,0.1,0.0617,,,,,,,,,
2248,810.5215,17525,1.4, 210 ,0.1,0.0462,,,,,,,,,
2249,810.6736,14810,4.3, 619 ,0.3,0.0547,,,,,,,,,
2250,810.8895,21870,1.7, 253 ,0.1,0.0371,,,,,,,,,
2251,810.9883,18125,1.9, 271 ,0.1,0.0447,,,,,,,,,
2252,811.085,74524,1.4, 206 ,0.1,0.0109,,,,,,,,,
2253,811.498,20686,1.6, 235 ,0.1,0.0392,,,,,,,,,
2254,811.539,16921,1.6, 226 ,0.1,0.048,,,,,,,,,
2255,811.6785,12964,6.8, 989 ,0.5,0.0626,,,,,,,,,
2256,812.5316,28289,1.7, 251 ,0.1,0.0287,,,,,,,,,
2257,812.6871,8968,5.8, 847 ,0.4,0.0906,,,,,,,,,
2258,813.6918,12442,8.6," 1,251 ",0.6,0.0654,,,,,,,,,
2259,814.0178,15762,1.4, 208 ,0.1,0.0516,,,,,,,,,
2260,814.6882,9214,4.5, 652 ,0.3,0.0884,,,,,,,,,
2261,815.4954,15084,1.6, 228 ,0.1,0.0541,,,,,,,,,
2262,815.6654,10003,5.2, 749 ,0.4,0.0815,,,,,,,,,
2263,816.6659,15257,3.9, 567 ,0.3,0.0535,,,,,,,,,
2264,816.9947,21664,1.4, 205 ,0.1,0.0377,,,,,,,,,
2265,817.6661,17871,3.6, 518 ,0.3,0.0458,,,,,,,,,
2266,817.9828,22477,1.7, 239 ,0.1,0.0364,,,,,,,,,
2267,818.5816,14933,2.3, 326 ,0.2,0.0548,,,,,,,,,
2268,818.6639,17918,2.8, 403 ,0.2,0.0457,,,,,,,,,
2269,819.5773,14632,1.6, 231 ,0.1,0.056,,,,,,,,,
2270,819.6687,17458,1.7, 244 ,0.1,0.047,,,,,,,,,
2271,819.977,13189,1.5, 221 ,0.1,0.0622,,,,,,,,,
2272,820.6025,18811,1.7, 241 ,0.1,0.0436,,,,,,,,,
2273,820.7314,10044,2.4, 341 ,0.2,0.0817,,,,,,,,,
2274,821.0069,15592,1.6, 230 ,0.1,0.0527,,,,,,,,,
2275,821.7338,13464,2, 283 ,0.1,0.061,,,,,,,,,
2276,821.9226,14688,1.4, 206 ,0.1,0.056,,,,,,,,,
2277,822.016,20799,1.9, 268 ,0.1,0.0395,,,,,,,,,
2278,822.6733,14378,3.1, 440 ,0.2,0.0572,,,,,,,,,
2279,822.7451,13294,3.2, 461 ,0.2,0.0619,,,,,,,,,
2280,822.9228,18624,1.9, 270 ,0.1,0.0442,,,,,,,,,
2281,823.0079,15672,1.6, 232 ,0.1,0.0525,,,,,,,,,
2282,823.4958,68066,1.4, 208 ,0.1,0.0121,,,,,,,,,
2283,823.6768,19988,4.2, 601 ,0.3,0.0412,,,,,,,,,
2284,823.9699,16956,1.6, 237 ,0.1,0.0486,,,,,,,,,
2285,823.9811,72718,1.9, 275 ,0.1,0.0113,,,,,,,,,
2286,823.9974,48479,1.8, 261 ,0.1,0.017,,,,,,,,,
2287,824.5959,16824,1.4, 206 ,0.1,0.049,,,,,,,,,
2288,824.6942,11269,7.4," 1,067 ",0.5,0.0732,,,,,,,,,
2289,824.8967,10693,2.5, 360 ,0.2,0.0771,,,,,,,,,
2290,824.9883,10502,1.7, 248 ,0.1,0.0786,,,,,,,,,
2291,825.4072,22066,1.5, 216 ,0.1,0.0374,,,,,,,,,
2292,825.5234,14456,1.6, 223 ,0.1,0.0571,,,,,,,,,
2293,825.6946,12526,9.6," 1,376 ",0.7,0.0659,,,,,,,,,
2294,825.8944,19027,2, 284 ,0.1,0.0434,,,,,,,,,
2295,825.9802,20986,2.9, 415 ,0.2,0.0394,,,,,,,,,
2296,826.5033,13305,1.5, 210 ,0.1,0.0621,,,,,,,,,
2297,826.7043,11424,10.2," 1,462 ",0.7,0.0724,,,,,,,,,
2298,826.8874,14778,2.7, 389 ,0.2,0.056,,,,,,,,,
2299,826.926,25998,2.2, 323 ,0.2,0.0318,,,,,,,,,
2300,826.94,48565,2, 292 ,0.1,0.017,,,,,,,,,
2301,827.7078,10253,10.9," 1,565 ",0.8,0.0807,,,,,,,,,
2302,827.9579,20620,2, 285 ,0.1,0.0402,,,,,,,,,
2303,828.4827,83138,1.8, 258 ,0.1,0.01,,,,,,,,,
2304,828.4987,17566,1.6, 224 ,0.1,0.0472,,,,,,,,,
2305,828.7077,9475,4.8, 693 ,0.3,0.0875,,,,,,,,,
2306,828.9608,15731,1.6, 232 ,0.1,0.0527,,,,,,,,,
2307,829.0243,27236,1.5, 216 ,0.1,0.0304,,,,,,,,,
2308,829.681,10591,5, 721 ,0.4,0.0783,,,,,,,,,
2309,830.6765,18736,3.4, 484 ,0.2,0.0443,,,,,,,,,
2310,831.6783,18483,3.6, 513 ,0.3,0.045,,,,,,,,,
2311,832.5376,53659,1.7, 243 ,0.1,0.0155,,,,,,,,,
2312,832.6878,11652,1.9, 270 ,0.1,0.0715,,,,,,,,,
2313,833.9574,15846,1.6, 224 ,0.1,0.0526,,,,,,,,,
2314,834.4244,46211,1.5, 221 ,0.1,0.0181,,,,,,,,,
2315,834.4698,30436,1.5, 216 ,0.1,0.0274,,,,,,,,,
2316,834.7123,16490,2.3, 326 ,0.2,0.0506,,,,,,,,,
2317,834.7571,12690,2.4, 342 ,0.2,0.0658,,,,,,,,,
2318,834.9943,25076,1.8, 252 ,0.1,0.0333,,,,,,,,,
2319,835.688,17474,1.7, 238 ,0.1,0.0478,,,,,,,,,
2320,835.7525,10419,1.8, 262 ,0.1,0.0802,,,,,,,,,
2321,836.7015,11217,6.3, 894 ,0.4,0.0746,,,,,,,,,
2322,836.9226,23231,1.5, 220 ,0.1,0.036,,,,,,,,,
2323,837.0026,26142,1.4, 206 ,0.1,0.032,,,,,,,,,
2324,837.7005,14579,5.6, 800 ,0.4,0.0575,,,,,,,,,
2325,838.5297,30775,1.6, 233 ,0.1,0.0272,,,,,,,,,
2326,838.7119,11313,12," 1,705 ",0.8,0.0741,,,,,,,,,
2327,838.974,16563,1.8, 254 ,0.1,0.0507,,,,,,,,,
2328,839.0306,9170,1.5, 209 ,0.1,0.0915,,,,,,,,,
2329,839.5381,20012,1.6, 228 ,0.1,0.042,,,,,,,,,
2330,839.712,12218,10.7," 1,528 ",0.7,0.0687,,,,,,,,,
2331,840.0142,15758,1.9, 267 ,0.1,0.0533,,,,,,,,,
2332,840.7246,10498,12.3," 1,745 ",0.9,0.0801,,,,,,,,,
2333,840.9594,21391,1.9, 271 ,0.1,0.0393,,,,,,,,,
2334,841.0308,22165,2, 278 ,0.1,0.0379,,,,,,,,,
2335,841.7238,12172,11.7," 1,669 ",0.8,0.0692,,,,,,,,,
2336,841.8586,10500,1.6, 234 ,0.1,0.0802,,,,,,,,,
2337,842.0295,13362,2.2, 318 ,0.2,0.063,,,,,,,,,
2338,842.5078,18496,1.7, 246 ,0.1,0.0456,,,,,,,,,
2339,842.7168,9242,4.8, 676 ,0.3,0.0912,,,,,,,,,
2340,842.8509,13874,1.9, 272 ,0.1,0.0607,,,,,,,,,
2341,842.9011,73549,1.5, 207 ,0.1,0.0115,,,,,,,,,
2342,842.9205,45831,1.5, 214 ,0.1,0.0184,,,,,,,,,
2343,843.0109,25998,2.5, 355 ,0.2,0.0324,,,,,,,,,
2344,843.0187,49036,2.3, 324 ,0.2,0.0172,,,,,,,,,
2345,843.6867,12891,5.7, 809 ,0.4,0.0654,,,,,,,,,
2346,843.8241,18701,1.7, 237 ,0.1,0.0451,,,,,,,,,
2347,843.8373,16613,1.5, 215 ,0.1,0.0508,,,,,,,,,
2348,843.9072,80834,2.2, 312 ,0.2,0.0104,,,,,,,,,
2349,843.993,15602,1.9, 270 ,0.1,0.0541,,,,,,,,,
2350,844.7042,13883,3.6, 513 ,0.2,0.0608,,,,,,,,,
2351,844.837,23048,2.1, 304 ,0.1,0.0367,,,,,,,,,
2352,844.8902,26398,2.1, 295 ,0.1,0.032,,,,,,,,,
2353,844.9576,28854,1.8, 252 ,0.1,0.0293,,,,,,,,,
2354,845.6969,14060,3.3, 467 ,0.2,0.0602,,,,,,,,,
2355,845.9446,54818,1.7, 247 ,0.1,0.0154,,,,,,,,,
2356,845.9716,14153,1.6, 220 ,0.1,0.0598,,,,,,,,,
2357,846.6173,13849,1.6, 229 ,0.1,0.0611,,,,,,,,,
2358,846.7202,18369,2.5, 356 ,0.2,0.0461,,,,,,,,,
2359,847.7424,15997,1.5, 216 ,0.1,0.053,,,,,,,,,
2360,847.9501,28052,1.5, 209 ,0.1,0.0302,,,,,,,,,
2361,848.6122,20545,1.6, 223 ,0.1,0.0413,,,,,,,,,
2362,848.6936,13326,2.8, 391 ,0.2,0.0637,,,,,,,,,
2363,848.7549,20098,2.7, 375 ,0.2,0.0422,,,,,,,,,
2364,848.9589,17346,1.7, 247 ,0.1,0.0489,,,,,,,,,
2365,849.7068,11405,2, 283 ,0.1,0.0745,,,,,,,,,
2366,849.9646,17273,1.6, 222 ,0.1,0.0492,,,,,,,,,
2367,850.7134,11123,8.7," 1,227 ",0.6,0.0765,,,,,,,,,
2368,851.0077,20520,1.8, 247 ,0.1,0.0415,,,,,,,,,
2369,851.518,27631,1.5, 217 ,0.1,0.0308,,,,,,,,,
2370,851.714,11100,7.2," 1,010 ",0.5,0.0767,,,,,,,,,
2371,851.9959,10835,1.7, 234 ,0.1,0.0786,,,,,,,,,
2372,852.7295,11598,18.8," 2,655 ",1.3,0.0735,,,,,,,,,
2373,852.9799,23436,1.6, 221 ,0.1,0.0364,,,,,,,,,
2374,853.5829,57241,1.8, 248 ,0.1,0.0149,,,,,,,,,
2375,853.7305,11879,14.5," 2,040 ",1,0.0719,,,,,,,,,
2376,854.582,16059,1.5, 206 ,0.1,0.0532,,,,,,,,,
2377,854.6054,26838,1.9, 264 ,0.1,0.0318,,,,,,,,,
2378,854.7393,12669,18.5," 2,606 ",1.3,0.0675,,,,,,,,,
2379,854.9477,21461,1.6, 231 ,0.1,0.0398,,,,,,,,,
2380,855.0042,13587,1.5, 208 ,0.1,0.0629,,,,,,,,,
2381,855.7423,11434,12.4," 1,740 ",0.8,0.0748,,,,,,,,,
2382,856.5881,23347,1.5, 207 ,0.1,0.0367,,,,,,,,,
2383,856.7427,12670,4.8, 675 ,0.3,0.0676,,,,,,,,,
2384,856.9615,20021,1.7, 235 ,0.1,0.0428,,,,,,,,,
2385,857.7113,8434,4.2, 591 ,0.3,0.1017,,,,,,,,,
2386,857.9555,14484,1.7, 240 ,0.1,0.0592,,,,,,,,,
2387,858.6895,15109,3, 425 ,0.2,0.0568,,,,,,,,,
2388,858.9249,14862,1.5, 213 ,0.1,0.0578,,,,,,,,,
2389,858.9648,18831,1.9, 272 ,0.1,0.0456,,,,,,,,,
2390,858.9879,20816,1.6, 220 ,0.1,0.0413,,,,,,,,,
2391,859.7138,17588,2.5, 352 ,0.2,0.0489,,,,,,,,,
2392,859.9581,13059,2.3, 321 ,0.2,0.0659,,,,,,,,,
2393,859.9839,17765,2.1, 295 ,0.1,0.0484,,,,,,,,,
2394,860.6573,17023,1.9, 260 ,0.1,0.0506,,,,,,,,,
2395,860.7075,25850,2.3, 314 ,0.2,0.0333,,,,,,,,,
2396,860.745,13187,1.5, 215 ,0.1,0.0653,,,,,,,,,
2397,860.9661,15067,2.1, 291 ,0.1,0.0571,,,,,,,,,
2398,861.1349,19203,2.1, 290 ,0.1,0.0448,,,,,,,,,
2399,861.4395,20773,1.5, 213 ,0.1,0.0415,,,,,,,,,
2400,861.6935,15564,1.6, 230 ,0.1,0.0554,,,,,,,,,
2401,861.7413,51297,1.5, 209 ,0.1,0.0168,,,,,,,,,
2402,861.9508,24623,1.7, 236 ,0.1,0.035,,,,,,,,,
2403,862.0245,32579,2, 275 ,0.1,0.0265,,,,,,,,,
2404,862.1375,12717,1.5, 208 ,0.1,0.0678,,,,,,,,,
2405,862.7066,15265,4.1, 570 ,0.3,0.0565,,,,,,,,,
2406,862.8389,12714,2, 273 ,0.1,0.0679,,,,,,,,,
2407,862.9461,14764,1.5, 210 ,0.1,0.0584,,,,,,,,,
2408,863.5754,19973,1.5, 213 ,0.1,0.0432,,,,,,,,,
2409,863.7173,11958,3.2, 451 ,0.2,0.0722,,,,,,,,,
2410,864.7308,10598,15.2," 2,107 ",1,0.0816,,,,,,,,,
2411,865.5817,18609,1.7, 232 ,0.1,0.0465,,,,,,,,,
2412,865.7301,11670,11.6," 1,602 ",0.8,0.0742,,,,,,,,,
2413,866.7438,12181,29.8," 4,133 ",2,0.0712,,,,,,,,,
2414,867.5694,12800,1.5, 212 ,0.1,0.0678,,,,,,,,,
2415,867.7476,11916,19.3," 2,675 ",1.3,0.0728,,,,,,,,,
2416,868.756,12669,23.1," 3,199 ",1.6,0.0686,,,,,,,,,
2417,869.0315,25091,1.6, 224 ,0.1,0.0346,,,,,,,,,
2418,869.7599,11040,13.7," 1,890 ",0.9,0.0788,,,,,,,,,
2419,870.763,15175,5.9, 807 ,0.4,0.0574,,,,,,,,,
2420,870.8846,22470,1.6, 226 ,0.1,0.0388,,,,,,,,,
2421,871.4583,35515,1.9, 255 ,0.1,0.0245,,,,,,,,,
2422,871.5142,31091,1.6, 227 ,0.1,0.028,,,,,,,,,
2423,871.7154,149592,2.9, 401 ,0.2,0.0058,,,,,,,,,
2424,871.7313,18716,4.1, 568 ,0.3,0.0466,,,,,,,,,
2425,872.7362,16631,2.3, 318 ,0.2,0.0525,,,,,,,,,
2426,873.5621,35189,1.6, 217 ,0.1,0.0248,,,,,,,,,
2427,873.7162,13556,2.2, 302 ,0.1,0.0645,,,,,,,,,
2428,874.6377,17832,1.5, 212 ,0.1,0.049,,,,,,,,,
2429,874.7242,12354,1.7, 233 ,0.1,0.0708,,,,,,,,,
2430,874.7745,28335,1.8, 243 ,0.1,0.0309,,,,,,,,,
2431,875.0329,20626,1.7, 231 ,0.1,0.0424,,,,,,,,,
2432,875.6699,16263,1.6, 224 ,0.1,0.0538,,,,,,,,,
2433,875.7126,16665,1.5, 211 ,0.1,0.0525,,,,,,,,,
2434,875.7549,16951,1.8, 242 ,0.1,0.0517,,,,,,,,,
2435,875.9424,14060,1.7, 233 ,0.1,0.0623,,,,,,,,,
2436,876.7269,12832,6.1, 838 ,0.4,0.0683,,,,,,,,,
2437,876.9858,18158,2.1, 283 ,0.1,0.0483,,,,,,,,,
2438,877.0293,15076,1.7, 226 ,0.1,0.0582,,,,,,,,,
2439,877.7332,15058,4.9, 667 ,0.3,0.0583,,,,,,,,,
2440,878.0217,12345,2, 276 ,0.1,0.0711,,,,,,,,,
2441,878.7447,11352,21.8," 2,980 ",1.5,0.0774,,,,,,,,,
2442,879.0193,23822,2.3, 315 ,0.2,0.0369,,,,,,,,,
2443,879.7479,13063,15.2," 2,077 ",1,0.0673,,,,,,,,,
2444,880.0041,10430,2.2, 302 ,0.1,0.0844,,,,,,,,,
2445,880.7598,12407,39.3," 5,355 ",2.6,0.071,,,,,,,,,
2446,881.0106,15481,2, 275 ,0.1,0.0569,,,,,,,,,
2447,881.5616,16887,1.8, 241 ,0.1,0.0522,,,,,,,,,
2448,881.7614,12091,23.7," 3,233 ",1.6,0.0729,,,,,,,,,
2449,881.9857,14941,1.8, 240 ,0.1,0.059,,,,,,,,,
2450,882.7731,11463,26.2," 3,575 ",1.7,0.077,,,,,,,,,
2451,882.9576,21015,1.6, 211 ,0.1,0.042,,,,,,,,,
2452,883.5752,25339,1.5, 210 ,0.1,0.0349,,,,,,,,,
2453,883.7752,12326,13.5," 1,833 ",0.9,0.0717,,,,,,,,,
2454,884.7803,12681,6, 818 ,0.4,0.0698,,,,,,,,,
2455,885.7667,26802,2.6, 353 ,0.2,0.033,,,,,,,,,
2456,886.7113,18859,1.6, 223 ,0.1,0.047,,,,,,,,,
2457,886.7544,21420,1.8, 248 ,0.1,0.0414,,,,,,,,,
2458,887.0675,77701,1.6, 219 ,0.1,0.0114,,,,,,,,,
2459,887.6941,17861,1.8, 246 ,0.1,0.0497,,,,,,,,,
2460,887.948,34254,1.9, 263 ,0.1,0.0259,,,,,,,,,
2461,887.9968,14791,1.7, 227 ,0.1,0.06,,,,,,,,,
2462,888.7273,13589,2.1, 290 ,0.1,0.0654,,,,,,,,,
2463,889.7183,15438,1.8, 246 ,0.1,0.0576,,,,,,,,,
2464,890.7445,11524,10.3," 1,387 ",0.7,0.0773,,,,,,,,,
2465,890.9637,18811,1.5, 207 ,0.1,0.0474,,,,,,,,,
2466,891.7451,15647,6.8, 914 ,0.4,0.057,,,,,,,,,
2467,891.9588,15117,1.6, 214 ,0.1,0.059,,,,,,,,,
2468,892.7605,12254,32.6," 4,399 ",2.1,0.0729,,,,,,,,,
2469,893.7638,12615,21," 2,831 ",1.4,0.0708,,,,,,,,,
2470,894.7748,12356,43.1," 5,801 ",2.8,0.0724,,,,,,,,,
2471,894.9692,12685,1.7, 231 ,0.1,0.0706,,,,,,,,,
2472,895.6321,28944,1.7, 230 ,0.1,0.0309,,,,,,,,,
2473,895.7782,12483,25.9," 3,484 ",1.7,0.0718,,,,,,,,,
2474,896.628,37445,1.8, 244 ,0.1,0.0239,,,,,,,,,
2475,896.7879,11835,25.8," 3,477 ",1.7,0.0758,,,,,,,,,
2476,897.7942,10970,13.4," 1,808 ",0.9,0.0818,,,,,,,,,
2477,898.7944,14834,5.4, 725 ,0.4,0.0606,,,,,,,,,
2478,899.7955,75991,2.2, 290 ,0.1,0.0118,,,,,,,,,
2479,899.8067,14598,2.3, 303 ,0.1,0.0616,,,,,,,,,
2480,899.9095,25154,1.7, 224 ,0.1,0.0358,,,,,,,,,
